UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
rehan       3520    2437    3543  0   32 15:53 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3544  0   32 15:53 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3545  0   32 15:53 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3546  0   32 15:53 ?        00:00:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3547  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3548  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3549  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3550  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3551  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3552  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3553  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3554  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3555  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3556  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3566  0   32 15:53 ?        00:00:08 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3567  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3589  0   32 15:53 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3607  0   32 15:54 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3623  0   32 15:55 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
rehan       3520    2437    3624  0   32 15:55 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
